,index,Sample ID ,Sampling date,Sampling grid,US state,Latitude,Longitude,Elevation (m),Moisture,Open water (%),Developed open space (< 20% Impervious Cover) (%),Developed open space (> 20% Impervious Cover) (%),Barren (%),Forest (%),Shrubland (%),Grassland (%),Cropland (%),Pasture (%),Wetland (%),Number of Listeria isolates obtained,"Number of Listeria isolates selected for WGS (i.e., number of isolates with unique sigB)",If selected for soil property analysis: Yes(Y)/No(N),date_ymd,temp_mean,temp_min,temp_max,rh_mean,rh_min,rh_max,ppt_sum_mm,ppt_hours_gt0,wind_mean,wind_min,wind_max
78,78,CA-DE-5,43239,21,CA,37.5276652,-122.0690542,10.8,0.094623656,45.309561,2.01783555,29.75425736,0.840135026,0.013435443,0.365695956,3.275309015,0.009236867,2.802759304,15.61177449,0,0,Y,2018-05-19,13.729166666666666,11.9,17.1,73.54166666666667,57.0,86.0,0.0,0.0,18.883333333333333,13.9,25.5
79,79,NC-CNF-1,43242,30,NC,35.9370325,-79.0672078,149.93,0.488603989,0.775935709,20.34706175,12.78457447,0.159300839,54.24812732,0.487976879,1.058857358,6.302562456,0.396468097,3.439135116,4,2,Y,2018-05-22,22.52916666666667,19.1,27.2,89.33333333333333,68.0,100.0,10.600000000000001,10.0,7.583333333333333,3.1,16.6
80,80,NC-CNF-2,43242,30,NC,35.9400383,-79.0693311,156.72,0.394912985,0.743779272,19.42349234,11.93279745,0.150309331,56.4850289,0.478008863,1.117243377,6.103482516,0.395506675,3.170351275,6,1,Y,2018-05-22,22.52916666666667,19.1,27.2,89.33333333333333,68.0,100.0,10.600000000000001,10.0,7.583333333333333,3.1,16.6
81,81,NC-CNF-3,43242,30,NC,35.9403329,-79.0731572,169.04,0.432132964,0.700811565,18.85856444,11.67907403,0.14620343,57.48060235,0.486016282,1.146973253,6.175154646,0.394560477,2.932039527,0,0,Y,2018-05-22,22.52916666666667,19.1,27.2,89.33333333333333,68.0,100.0,10.600000000000001,10.0,7.583333333333333,3.1,16.6
82,82,NC-CNF-4,43242,30,NC,35.9374593,-79.0746338,151.01,0.397350993,0.743545163,18.81414941,11.46814998,0.15034689,57.55976079,0.490307245,1.124661929,6.288321658,0.395395522,2.96536142,0,0,Y,2018-05-22,22.52916666666667,19.1,27.2,89.33333333333333,68.0,100.0,10.600000000000001,10.0,7.583333333333333,3.1,16.6
83,83,NC-CNF-5,43242,30,NC,35.9352151,-79.071391,150.13,0.423435419,0.770227121,19.89553965,12.24302146,0.157656192,55.29218878,0.482835208,1.100654347,6.413940922,0.396554656,3.247381669,0,0,Y,2018-05-22,22.52916666666667,19.1,27.2,89.33333333333333,68.0,100.0,10.600000000000001,10.0,7.583333333333333,3.1,16.6
84,84,OH-WN-1,43245,29,OH,39.651464,-82.139287,302.1,0.306329114,0.712183118,4.387526717,1.772479329,0.507892383,76.48535951,0.790498066,0.988909932,13.72149273,0.378557241,0.25510097,8,2,Y,2018-05-25,21.945833333333336,15.9,27.6,76.25,51.0,92.0,0.0,0.0,7.766666666666667,5.5,11.4
85,85,OH-WN-2,43245,29,OH,39.659439,-82.160267,255.07,0.321336761,1.807585437,4.256734636,2.014094675,0.511446152,74.87995601,0.997498384,1.468440184,13.08647364,0.609034359,0.368736516,0,0,N,2018-05-25,21.945833333333336,15.9,27.6,76.25,51.0,92.0,0.0,0.0,7.766666666666667,5.5,11.4
86,86,OH-WN-3,43245,29,OH,39.657046,-82.101896,291.39,0.380888291,0.668426752,4.253166895,1.182181443,0.398747513,77.0739068,0.777767518,0.794556887,13.8671793,0.812605458,0.171461431,8,3,Y,2018-05-25,21.945833333333336,15.9,27.6,76.25,51.0,92.0,0.0,0.0,7.766666666666667,5.5,11.4
87,87,OH-WN-4,43245,29,OH,39.657247,-82.147844,265.43,0.318932656,1.136991046,4.439849269,1.949007547,0.510974189,75.50178967,1.053438159,1.397096642,13.15202217,0.537215674,0.321615636,8,5,Y,2018-05-25,21.945833333333336,15.9,27.6,76.25,51.0,92.0,0.0,0.0,7.766666666666667,5.5,11.4
88,88,OH-WN-5,43245,29,OH,39.657311,-82.130454,258.15,0.281094527,0.74033337,4.661770293,2.112269551,0.54869051,75.52575844,0.822825861,1.215767191,13.59761716,0.562124402,0.21284322,8,2,Y,2018-05-25,21.945833333333336,15.9,27.6,76.25,51.0,92.0,0.0,0.0,7.766666666666667,5.5,11.4
89,89,IN-TR-1,43248,16,IN,41.1175939,-86.5856924,216.32,0.221584386,0.444079569,4.306207036,1.985025175,0.051021908,24.53229918,0.026665771,0.77099772,0.665594437,59.6607778,7.557331407,8,1,Y,2018-05-28,26.120833333333337,18.5,32.8,63.833333333333336,35.0,91.0,0.1,1.0,7.416666666666667,1.6,11.9
90,90,IN-TR-2,43248,16,IN,41.1253837,-86.5868736,216.32,0.413014608,0.747520336,4.025400157,1.955602204,0.044502755,25.39050118,0.027499344,0.802099187,0.694620834,57.77591183,8.536342167,0,0,Y,2018-05-28,26.120833333333337,18.5,32.8,63.833333333333336,35.0,91.0,0.1,1.0,7.416666666666667,1.6,11.9
91,91,IN-TR-3,43248,16,IN,41.1290418,-86.5885299,215.88,0.397540984,0.971703262,4.038582644,1.940257777,0.044712205,25.23699568,0.027499055,0.830219573,0.76346614,56.91107939,9.235484277,8,2,Y,2018-05-28,26.158333333333335,18.6,32.6,63.291666666666664,37.0,89.0,0.0,0.0,6.954166666666666,2.6,10.1
92,92,IN-TR-4,43248,16,IN,41.1339864,-86.5916694,214.37,0.119176598,1.275838404,4.078107587,2.013343939,0.041975272,24.49571957,0.027493803,0.910653534,0.911283163,56.00172938,10.24385534,6,2,Y,2018-05-28,26.158333333333335,18.6,32.6,63.291666666666664,37.0,89.0,0.0,0.0,6.954166666666666,2.6,10.1
93,93,IN-TR-5,43248,16,IN,41.1392191,-86.5970335,219.31,0.095137421,1.367782749,4.015043303,2.005843648,0.034608826,25.40182944,0.026848059,1.116291947,1.146915515,56.08307796,8.801758548,6,2,Y,2018-05-28,26.158333333333335,18.6,32.6,63.291666666666664,37.0,89.0,0.0,0.0,6.954166666666666,2.6,10.1
94,94,OH-CV-1,43249,17,OH,41.1844365,-81.5761612,219.91,0.31496063,1.039454355,16.16579224,18.45204617,0.134312697,51.96390346,0.094648478,1.065897167,7.864847849,0.396012592,2.823084995,6,2,Y,2018-05-29,25.166666666666668,19.2,30.5,69.45833333333333,42.0,95.0,0.1,1.0,7.3625,1.5,11.9
95,95,OH-CV-2,43249,17,OH,41.1903001,-81.5714177,221.59,0.470097357,1.102415745,15.65837494,17.79604994,0.218048726,53.47629271,0.110598343,1.00629802,7.53076082,0.427493027,2.673667731,8,4,Y,2018-05-29,24.825,19.0,30.3,70.625,43.0,95.0,0.0,0.0,7.5249999999999995,1.3,11.6
96,96,OH-CV-3,43249,17,OH,41.195041,-81.5666648,218.34,0.268564356,1.053219618,15.50217469,17.4613942,0.184392188,54.40976649,0.112987468,0.954723107,7.455282794,0.550236371,2.315823076,8,2,Y,2018-05-29,24.825,19.0,30.3,70.625,43.0,95.0,0.0,0.0,7.5249999999999995,1.3,11.6
97,97,OH-CV-4,43249,17,OH,41.208945,-81.55917,220.11,0.573746313,1.132576743,15.07458176,15.23973609,0.154241969,57.24622474,0.126331517,1.049055242,7.209710319,0.729449094,2.03809252,8,5,Y,2018-05-29,24.825,19.0,30.3,70.625,43.0,95.0,0.0,0.0,7.5249999999999995,1.3,11.6
98,98,OH-CV-5,43249,17,OH,41.2154036,-81.5558424,217.79,0.486600846,1.128161213,14.83106966,14.78741245,0.173369518,58.28133297,0.126354056,1.210648163,6.899938922,0.51318217,2.048530872,8,2,Y,2018-05-29,24.825,19.0,30.3,70.625,43.0,95.0,0.0,0.0,7.5249999999999995,1.3,11.6
99,99,PA-AN-1,43249,18,PA,41.620032,-79.152584,374.72,0.274213836,0.530128776,3.589177482,0.045541546,0.025813871,88.24986149,3.886981414,0.707677843,0.317321737,0.0,2.647495845,0,0,Y,2018-05-29,23.491666666666664,18.1,28.7,77.125,47.0,100.0,0.0,0.0,6.195833333333333,1.5,11.8
100,100,PA-AN-2,43249,18,PA,41.618187,-79.146944,369.15,0.459537572,0.834898287,3.345678106,0.04700106,0.025808618,88.50551318,4.018380772,0.721592161,0.327118982,0.0,2.174008834,0,0,Y,2018-05-29,23.541666666666668,18.2,28.8,77.125,47.0,100.0,0.0,0.0,6.195833333333333,1.5,11.8
101,101,PA-AN-3,43249,18,PA,41.617392,-79.127457,372.7,0.671568627,0.669262824,3.523706557,0.066548405,0.0335891,87.85523098,4.777629659,0.697603628,0.430990144,0.0,1.945438705,0,0,Y,2018-05-29,23.508333333333336,18.4,28.7,78.83333333333333,51.0,100.0,0.2,2.0,6.516666666666667,1.9,12.7
102,102,PA-AN-4,43249,18,PA,41.61391,-79.112002,376.29,0.34073107,0.715345719,3.808250405,0.093406351,0.03400411,86.85468281,4.957673279,0.700232781,0.572192614,0.0,2.264211934,0,0,Y,2018-05-29,23.608333333333334,18.5,28.8,78.875,51.0,100.0,0.2,2.0,6.516666666666667,1.9,12.7
103,103,PA-AN-5,43249,18,PA,41.602337,-79.07963,380.7,0.27735369,0.521735116,3.813745181,0.118156424,0.040504778,85.37084957,5.869205246,0.742937373,0.566857018,0.0,2.956009293,0,0,Y,2018-05-29,23.508333333333336,18.4,28.7,78.83333333333333,51.0,100.0,0.2,2.0,6.516666666666667,1.9,12.7
104,104,AL-OM-1,43247,37,AL,33.3367219,-86.7407791,166.79,0.477941176,1.195710805,15.2978363,16.30779951,0.198970308,60.36104296,1.267281348,1.719581994,3.07186648,0.00587676,0.574033535,6,5,Y,2018-05-27,23.53333333333333,20.2,28.0,86.33333333333333,64.0,100.0,2.9000000000000004,5.0,8.091666666666667,4.8,13.9
105,105,AL-OM-2,43247,37,AL,33.3348144,-86.7449969,171.75,0.631663974,1.211729338,15.61203668,16.6891994,0.192088071,59.60377374,1.230203382,1.750625598,3.143526527,0.007347631,0.559469627,4,2,Y,2018-05-27,23.53333333333333,20.2,28.0,86.33333333333333,64.0,100.0,2.9000000000000004,5.0,8.091666666666667,4.8,13.9
106,106,AL-OM-3,43247,37,AL,33.3411456,-86.7380667,178.5,0.567398119,1.206959172,15.66548609,16.96377023,0.207633088,59.35703024,1.264693348,1.701163711,3.052563292,0.005878389,0.574822441,6,1,Y,2018-05-27,23.53333333333333,20.2,28.0,86.33333333333333,64.0,100.0,2.9000000000000004,5.0,8.091666666666667,4.8,13.9
107,107,AL-OM-4,43247,37,AL,33.3450929,-86.7298528,188.07,0.481638418,1.418058628,15.82092497,16.87880174,0.215983175,59.03141306,1.18024625,1.744866989,3.098697384,0.006926574,0.604081221,6,1,Y,2018-05-27,23.53333333333333,20.2,28.0,86.33333333333333,64.0,100.0,2.9000000000000004,5.0,8.091666666666667,4.8,13.9
108,108,AL-OM-5,43247,37,AL,33.3435544,-86.7345114,168.23,0.61682243,1.259328456,15.9222445,17.15890126,0.215590986,58.821282,1.228469766,1.72766681,3.081670568,0.006507615,0.578338039,8,4,Y,2018-05-27,23.53333333333333,20.2,28.0,86.33333333333333,64.0,100.0,2.9000000000000004,5.0,8.091666666666667,4.8,13.9
109,109,AR-BG-1,43254,27,AR,36.136033,-94.122529,377.98,0.177700348,2.615269631,12.41103632,25.67339466,0.307567633,23.18430124,0.138352949,0.659013516,34.53533144,0.000419888,0.475312711,0,0,N,2018-06-03,22.425,18.0,27.9,59.583333333333336,33.0,86.0,0.0,0.0,10.791666666666666,7.2,14.1
110,110,AR-BG-2,43254,27,AR,36.13446,-94.129531,380.94,0.198412698,3.432075389,12.58420645,26.10699074,0.285498962,22.97112052,0.147367847,0.689815874,33.55431513,0.000419851,0.228189244,6,1,Y,2018-06-03,22.425,18.0,27.9,59.583333333333336,33.0,86.0,0.0,0.0,10.791666666666666,7.2,14.1
111,111,AR-BG-3,43254,27,AR,36.132072,-94.136356,384.47,0.151385928,2.51129379,13.04138817,28.19227992,0.185780741,22.84557317,0.164158802,0.657684815,32.21123165,0.000419843,0.190189098,6,2,Y,2018-06-03,22.425,18.0,27.9,59.583333333333336,33.0,86.0,0.0,0.0,10.791666666666666,7.2,14.1
112,112,AR-BG-4,43254,27,AR,36.14165,-94.124638,393.4,0.310998736,2.302848387,12.48336517,25.83216137,0.30561911,23.64790831,0.221028106,0.641464285,34.33765034,0.000419806,0.227535106,2,1,Y,2018-06-03,22.425,18.0,27.9,59.583333333333336,33.0,86.0,0.0,0.0,10.791666666666666,7.2,14.1
113,113,AR-BG-5,43254,27,AR,36.14244,-94.118639,378.22,0.290037831,1.893052999,12.31093081,25.17760489,0.311451292,23.81594992,0.203786526,0.657321729,35.40806625,0.000419746,0.221415844,6,3,Y,2018-06-03,22.425,18.0,27.9,59.583333333333336,33.0,86.0,0.0,0.0,10.791666666666666,7.2,14.1
114,114,AR-FR-1,43253,27,AR,35.877927,-93.121849,567.76,0.14365881,0.015951474,3.960792956,0.222481084,0.00188899,85.38572133,0.796944033,1.008091175,8.593436808,0.0,0.014692147,6,1,Y,2018-06-02,24.229166666666668,20.9,30.7,87.66666666666667,62.0,98.0,9.3,6.0,10.408333333333333,1.9,15.6
115,115,AR-FR-2,43253,27,AR,35.87791,-93.123713,549.29,0.062370062,0.015939932,3.747352084,0.222110363,0.001887623,85.81996267,0.792382391,1.015331697,8.370351727,0.0,0.014681516,0,0,Y,2018-06-02,24.229166666666668,20.9,30.7,87.66666666666667,62.0,98.0,9.3,6.0,10.408333333333333,1.9,15.6
116,116,AR-FR-3,43253,27,AR,35.87938,-93.127045,570.99,0.06964657,0.016579432,3.623550349,0.224766734,0.001888796,86.05900599,0.822885493,1.027714935,8.208917636,0.0,0.014690636,4,2,Y,2018-06-02,24.229166666666668,20.9,30.7,87.66666666666667,62.0,98.0,9.3,6.0,10.408333333333333,1.9,15.6
117,117,AR-FR-4,43253,27,AR,35.880789,-93.120574,611.77,0.067021277,0.015311591,3.896485256,0.233449324,0.00188773,84.94388197,0.845073968,1.059855735,8.989372078,0.0,0.014682347,0,0,Y,2018-06-02,23.5125,20.2,30.0,87.66666666666667,62.0,98.0,9.3,6.0,10.408333333333333,1.9,15.6
118,118,AR-FR-5,43253,27,AR,35.880447,-93.118033,591.67,0.053481332,0.015322968,4.081786868,0.232573272,0.000629711,84.49903339,0.825341251,1.069039418,9.261579861,0.0,0.014693257,0,0,Y,2018-06-02,23.412499999999998,20.1,29.9,87.625,62.0,98.0,9.3,6.0,10.408333333333333,1.9,15.6
119,119,AR-LL-1,43248,27,AR,36.002197,-94.426606,373.78,0.292464879,0.876022376,4.140071257,1.746589283,0.015946755,34.76560369,0.822936469,0.734599841,56.79751398,0.0,0.100716345,0,0,Y,2018-05-28,25.258333333333336,19.5,30.9,70.70833333333333,44.0,93.0,0.0,0.0,6.05,2.2,10.0
120,120,AR-LL-2,43248,27,AR,36.000288,-94.426684,379.31,0.214199759,0.983283137,4.166308123,1.777045533,0.018259473,34.51775052,0.80131804,0.73814446,56.8960994,0.0,0.101791317,6,2,Y,2018-05-28,25.258333333333336,19.5,30.9,70.70833333333333,44.0,93.0,0.0,0.0,6.05,2.2,10.0
121,121,AR-LL-3,43248,27,AR,35.997706,-94.426787,376.58,0.214885954,0.964116248,4.178676165,1.851036068,0.018460015,33.90055925,0.780774733,0.75308471,57.45407022,0.0,0.099222582,6,2,Y,2018-05-28,25.258333333333336,19.5,30.9,70.70833333333333,44.0,93.0,0.0,0.0,6.05,2.2,10.0
122,122,AR-LL-4,43248,27,AR,35.999976,-94.423533,384.66,0.347019868,1.348223112,4.048866792,1.820436997,0.017419446,34.01681921,0.781566449,0.72028358,57.13976901,0.0,0.106615402,0,0,Y,2018-05-28,25.258333333333336,19.5,30.9,70.70833333333333,44.0,93.0,0.0,0.0,6.05,2.2,10.0
123,123,AR-LL-5,43248,27,AR,36.00214,-94.42085,367.28,0.379403794,1.601575127,3.998270383,1.819246609,0.01637259,33.77098525,0.798058799,0.69856383,57.18903624,0.0,0.107891168,6,1,Y,2018-05-28,25.258333333333336,19.5,30.9,70.70833333333333,44.0,93.0,0.0,0.0,6.05,2.2,10.0
124,124,AL-TIH-1,43254,37,AL,33.24728,-87.0671,128.91,0.159912377,1.339961098,8.916007982,2.560530109,0.163875606,66.87593505,5.350821791,4.486120932,6.78352683,0.002937591,3.520283016,2,1,Y,2018-06-03,25.78333333333333,21.0,32.0,77.95833333333333,52.0,95.0,1.0,3.0,8.5,1.0,12.3
125,125,AL-TIH-2,43254,37,AL,33.2505534,-87.0624997,162.94,0.535976505,1.338032752,8.868088108,2.647096486,0.162478404,67.0981231,5.093928892,4.478442223,6.983212664,0.002728965,3.327868405,8,1,Y,2018-06-03,25.695833333333336,20.6,32.1,77.33333333333333,50.0,94.0,1.2000000000000002,3.0,9.020833333333334,2.9,12.2
126,126,AL-TIH-3,43254,37,AL,33.25825,-87.0570722,150.97,0.385019711,1.353600961,8.78979929,3.192970008,0.148627401,66.4173449,4.689530375,4.592124847,7.663757796,0.002099257,3.150145164,4,1,Y,2018-06-03,25.85833333333333,21.0,32.2,76.16666666666667,50.0,95.0,0.4,1.0,8.895833333333334,3.0,12.9
127,127,AL-TIH-4,43254,37,AL,33.2517677,-87.0592294,174.06,0.733660131,1.363022914,8.6852307,2.730873288,0.159096299,67.40939592,4.92337981,4.410409683,7.142752198,0.002728565,3.173110626,6,2,Y,2018-06-03,26.025000000000002,21.1,32.3,76.20833333333333,48.0,95.0,0.5,1.0,8.466666666666667,2.6,12.8
128,128,AL-TIH-5,43254,37,AL,33.2470572,-87.062609,175.78,0.376675603,1.327042666,8.65673396,2.519765023,0.158455988,67.44831292,5.173850355,4.354286602,6.795977946,0.002728381,3.562846163,0,0,Y,2018-06-03,26.025000000000002,21.1,32.3,76.20833333333333,48.0,95.0,0.5,1.0,8.466666666666667,2.6,12.8
129,129,KY-RR-1,43256,29,KY,37.78714,-83.6070691,354.8,0.422865014,0.07030445,3.605883748,2.023508969,0.164533399,86.90994105,0.430640988,0.672824077,6.117746312,0.0,0.004617009,8,3,Y,2018-06-05,20.245833333333334,13.6,26.9,56.0,34.0,78.0,0.0,0.0,8.245833333333334,4.5,12.2
130,130,KY-RR-2,43256,29,KY,37.7928866,-83.6101443,366.67,0.263613861,0.066336106,3.403504058,1.952086858,0.161221928,87.47129284,0.410612098,0.628513609,5.900974469,0.0,0.005458034,4,2,Y,2018-06-05,20.245833333333334,13.6,26.9,56.0,34.0,78.0,0.0,0.0,8.245833333333334,4.5,12.2
131,131,KY-RR-3,43256,29,KY,37.79596,-83.612524,376.73,0.366533865,0.066111193,3.247633639,1.888471467,0.156987848,87.98770122,0.412407917,0.596889626,5.635192142,0.0,0.008604949,8,1,Y,2018-06-05,20.245833333333334,13.6,26.9,56.0,34.0,78.0,0.0,0.0,8.245833333333334,4.5,12.2
132,132,KY-RR-4,43256,29,KY,37.7991348,-83.608602,373.69,0.388375165,0.066320234,3.307197005,1.833250783,0.160553732,87.61616535,0.406106499,0.5742157,6.030314224,0.0,0.005876476,8,3,Y,2018-06-05,20.245833333333334,13.6,26.9,56.0,34.0,78.0,0.0,0.0,8.245833333333334,4.5,12.2
133,133,KY-RR-5,43256,29,KY,37.8041774,-83.6096555,366.06,0.306551298,0.066352263,3.319082995,1.767573901,0.149502568,87.73029065,0.366617252,0.512550237,6.080261042,0.0,0.007769094,6,2,Y,2018-06-05,20.245833333333334,13.6,26.9,56.0,34.0,78.0,0.0,0.0,8.245833333333334,4.5,12.2
134,134,NY-BM-1,43258,18,NY,42.414567,-76.529583,121.89,0.275695284,2.474345791,7.867290622,8.036430025,0.155708979,43.77164082,1.275050889,0.365559356,25.80152351,4.760875496,5.491574507,6,1,Y,2018-06-07,17.40416666666667,10.7,23.7,69.54166666666667,42.0,91.0,0.0,0.0,6.716666666666666,1.8,9.2
135,135,NY-BM-2,43258,18,NY,42.411224,-76.52864,134.1,0.497803807,2.27286562,7.638910754,7.118133177,0.154281144,46.29378908,1.145038969,0.33417086,25.76642045,4.382424124,4.893965823,6,5,Y,2018-06-07,17.345833333333335,10.7,23.7,69.54166666666667,42.0,91.0,0.0,0.0,6.716666666666666,1.8,9.2
136,136,NY-BM-3,43258,18,NY,42.41006,-76.52712,199.47,0.592063492,2.20457628,7.803780113,6.895914605,0.153060582,47.26254614,1.121814387,0.335515514,25.81642808,4.006030041,4.400334256,6,2,Y,2018-06-07,16.945833333333336,10.3,23.3,69.45833333333333,42.0,91.0,0.0,0.0,6.716666666666666,1.8,9.2
137,137,NY-BM-4,43258,18,NY,42.400234,-76.537656,169.2,0.32311622,1.640259503,7.1646703,5.370984093,0.138944567,48.8404845,1.175361896,0.3190268,27.74777573,3.99287227,3.609620337,0,0,Y,2018-06-07,17.145833333333332,10.5,23.5,69.5,42.0,91.0,0.0,0.0,6.716666666666666,1.8,9.2
138,138,NY-BM-5,43258,18,NY,42.397655,-76.534977,255.49,0.609756098,1.5310824,7.083197767,5.152656934,0.136441398,49.80992664,1.160381616,0.324730528,28.05717944,3.584210582,3.160192697,8,4,Y,2018-06-07,15.975,9.3,22.3,69.29166666666667,42.0,91.0,0.0,0.0,6.716666666666666,1.8,9.2
139,139,TX-PDC-1,43260,34,TX,34.98576,-101.71281,1059.08,0.150166852,1.104421465,1.683397781,0.480520953,0.020782689,1.716356186,22.21249564,61.83584615,0.001679409,10.72302764,0.221472086,0,0,N,2018-06-09,28.225000000000005,20.2,34.8,35.708333333333336,20.0,58.0,0.0,0.0,17.358333333333334,9.7,23.9
140,140,TX-PDC-2,43260,34,TX,34.98597,-101.71681,1052.3,0.044624746,1.07634107,1.674448289,0.503846025,0.022883007,1.621964328,21.23983911,63.04142454,0.001679487,10.57992677,0.237647375,0,0,N,2018-06-09,28.225000000000005,20.2,34.8,35.708333333333336,20.0,58.0,0.0,0.0,17.358333333333334,9.7,23.9
141,141,TX-PDC-3,43260,34,TX,34.98607,-101.72282,1049.95,0.03816047,1.116922147,1.686506271,0.575040715,0.025604003,1.512315106,19.61602391,64.88054264,0.001678951,10.34611575,0.239250516,0,0,Y,2018-06-09,28.125,20.5,34.6,34.791666666666664,21.0,52.0,0.0,0.0,19.479166666666668,10.3,28.1
142,142,TX-PDC-4,43260,34,TX,34.98573,-101.73265,1070.18,0.027411168,1.130632436,1.859131636,0.455862939,0.025395679,1.328760712,17.00796921,67.49374028,0.001679053,10.52409546,0.172732596,0,0,Y,2018-06-09,28.125,20.5,34.6,34.791666666666664,21.0,52.0,0.0,0.0,19.479166666666668,10.3,28.1
143,143,TX-PDC-5,43260,34,TX,34.98576,-101.72687,1060.87,0.041666667,1.120679164,1.779322095,0.478192813,0.026647866,1.434998091,18.47032855,66.14923644,0.001678606,10.32279589,0.21612049,0,0,N,2018-06-09,28.125,20.5,34.6,34.791666666666664,21.0,52.0,0.0,0.0,19.479166666666668,10.3,28.1
144,144,TX-CB-1,43259,35,TX,34.10442,-99.76132,443.4,0.167604049,0.433292117,0.69276356,0.085440839,0.030649539,6.295961188,83.08061459,0.047863664,0.0,8.35493846,0.978476046,0,0,Y,2018-06-08,29.270833333333332,23.1,35.5,45.708333333333336,26.0,77.0,0.0,0.0,18.445833333333336,9.4,30.5
145,145,TX-CB-2,43259,35,TX,34.10183,-99.75832,442.44,0.202339181,0.586801992,0.729095179,0.083319167,0.032320281,6.502672719,81.75750974,0.052677861,0.0,9.023444796,1.23215826,6,1,Y,2018-06-08,29.270833333333332,23.1,35.5,45.708333333333336,26.0,77.0,0.0,0.0,18.445833333333336,9.4,30.5
146,146,TX-CB-3,43259,35,TX,34.10225,-99.75333,417.07,0.159515952,0.799217573,0.768995059,0.087099604,0.036099113,7.046882674,80.24098257,0.053519034,0.0,9.648327478,1.318876898,0,0,N,2018-06-08,29.270833333333332,23.1,35.5,45.708333333333336,26.0,77.0,0.0,0.0,18.445833333333336,9.4,30.5
147,147,TX-CB-4,43259,35,TX,34.10152,-99.74787,411.09,0.207807118,0.810830666,0.800545731,0.086687307,0.042399118,6.163404523,80.11754211,0.052054363,0.0,10.47657029,1.449965892,6,1,Y,2018-06-08,29.233333333333334,22.7,35.3,45.75,26.0,80.0,0.0,0.0,17.683333333333334,10.9,29.8
148,148,TX-CB-5,43259,35,TX,34.1048,-99.74551,416.24,0.069815195,0.943661617,0.847511001,0.103078499,0.04240704,6.21263142,80.19129354,0.054583319,0.0,10.37754862,1.227284942,0,0,N,2018-06-08,29.270833333333332,23.1,35.5,45.708333333333336,26.0,77.0,0.0,0.0,18.445833333333336,9.4,30.5
149,149,CO-GSD-1,43261,24,CO,37.75948,-105.50049,2561.8,0.004985045,0.127641797,0.003358995,0.003358995,1.641918574,36.80051561,38.01248286,23.10337516,0.0,0.0,0.307348011,0,0,N,2018-06-10,19.775000000000002,12.8,26.0,15.083333333333334,6.0,30.0,0.0,0.0,18.083333333333332,7.4,28.3
150,150,CO-GSD-2,43261,24,CO,37.76171,-105.49955,2555.06,0.006796117,0.120931678,0.002309459,0.001889557,1.638246323,36.28832128,38.40252613,23.22686027,0.0,0.0,0.31891531,0,0,N,2018-06-10,19.775000000000002,12.8,26.0,15.083333333333334,6.0,30.0,0.0,0.0,18.083333333333332,7.4,28.3
151,151,CO-GSD-3,43261,24,CO,37.76607,-105.49902,2558.08,0.005888126,0.112489008,0.0,0.0,1.678940421,35.12133493,39.02634048,23.72930444,0.0,0.0,0.331590733,0,0,N,2018-06-10,19.775000000000002,12.8,26.0,15.083333333333334,6.0,30.0,0.0,0.0,18.083333333333332,7.4,28.3
152,152,CO-GSD-4,43261,24,CO,37.77306,-105.49888,2565.4,0.006012024,0.096749957,0.0,0.0,1.745486751,35.03041013,38.87501417,23.85253712,0.0,0.0,0.399801883,0,0,N,2018-06-10,19.72083333333333,12.7,25.9,15.083333333333334,6.0,30.0,0.0,0.0,18.083333333333332,7.4,28.3
153,153,CO-GSD-5,43261,24,CO,37.76955,-105.49847,2563.47,0.00195122,0.095076187,0.0,0.0,1.724174117,35.09213785,38.85782647,23.85908576,0.0,0.0,0.371699618,0,0,N,2018-06-10,19.72083333333333,12.7,25.9,15.083333333333334,6.0,30.0,0.0,0.0,18.083333333333332,7.4,28.3
154,154,CO-MV-1,43262,24,CO,37.33135,-108.38239,2049.58,0.022066199,0.282357189,0.865545495,1.337470373,0.018263997,30.43390637,46.18460912,11.55019345,4.173428194,4.453686073,0.700539733,0,0,Y,2018-06-11,20.416666666666668,9.6,28.9,15.25,7.0,27.0,0.0,0.0,9.104166666666666,1.3,15.3
