Sample ID ,Sampling date,Sampling grid,US state,Latitude,Longitude,Elevation (m),Moisture,Total nitrogen (%),Total carbon (%),pH,Organic matter (%),Aluminum (mg/Kg),Calcium (mg/Kg),Copper (mg/Kg),Iron (mg/Kg),Potassium (mg/Kg),Magnesium (mg/Kg),Manganese (mg/Kg),Molybdenum (mg/Kg),Sodium (mg/Kg),Phosphorus (mg/Kg),Sulfur (mg/Kg),Zinc (mg/Kg),Precipitation (mm),Max temperature (℃ ),Min temperature (℃ ),Wind speed (m/s),Open water (%),Developed open space (< 20% Impervious Cover) (%),Developed open space (> 20% Impervious Cover) (%),Barren (%),Forest (%),Shrubland (%),Grassland (%),Cropland (%),Pasture (%),Wetland (%),Number of Listeria isolates obtained,Listeria species detected,"Number of Listeria isolates selected for WGS (i.e., number of isolates with unique sigB)",If selected for soil property analysis: Yes(Y)/No(N)
MO-CSP-1,43233,27,MO,38.535924,-90.569899,123.51,0.325376884,0.142595,2.066887,6.916,3.149022646,8.627072376,2730.768717,0.160625723,7.801051732,157.1232433,444.0586939,42.25800375,0,77.97829891,14.90567713,19.25117737,11.73831082,68.5,2.220644951,-6.0429039,3.912739277,2.541743269,11.06186147,24.09293911,1.33708582,49.42075705,0.160341166,0.789743202,3.700858791,2.464510875,4.43015925,0,-,0,Y
MO-CSP-2,43233,27,MO,38.5354306,-90.5719247,127.82,0.300370828,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68.5,2.220644951,-6.0429039,3.912739277,2.580085926,11.04989537,23.56330162,1.313654747,49.5704754,0.162029312,0.813294799,3.781663403,2.547554134,4.61804528,0,-,0,N
MO-CSP-3,43233,27,MO,38.5350089,-90.5760657,128.35,0.312577833,0.18843,9.600152,7.638,4.789920319,1.487629839,50007.50687,0.211391094,2.681367784,136.9761065,355.6927029,45.87572179,0.09897343,37.82193675,18.85147878,20.98507429,7.321556018,68.5,2.220644951,-6.0429039,3.912739277,2.587623479,11.10915238,22.72029952,1.331377401,49.65613779,0.168940543,0.875762593,4.107458777,2.673877595,4.769369925,3,monocytogenes,1,Y
MO-CSP-4,43233,27,MO,38.53363,-90.5831,124.28,0.137275607,0.030224,1.049365,7.458,1.147820451,7.127873379,1950.028777,0.216373737,8.47550382,60.18826226,205.0830029,32.01010024,0.024844584,21.2122678,7.551134739,10.74727748,7.358325713,68.5,2.220644951,-6.0429039,3.912739277,2.519024374,10.95816527,21.2583999,1.250383006,48.95948323,0.164325259,0.854575294,5.010976004,3.102872229,5.921795448,6,monocytogenes,1,Y
MO-CSP-5,43233,27,MO,38.5351267,-90.5880978,126.54,0.041136141,0.012958,0.244444,7.165,0.053057016,4.802533558,361.5602433,0,6.197106112,14.68222419,57.97404728,5.698924929,0,22.38686856,2.963310712,3.074937381,2.098812674,68.5,2.220644951,-6.0429039,3.912739277,2.677585534,11.11864506,20.91203748,1.099374005,49.26526465,0.141279111,0.803590547,5.626393373,3.197148387,5.158681843,0,-,0,Y
OR-SN-1,43233,9,OR,44.4974,-123.5447,799.34,0.587955626,0.450788,10.325047,5.006,16.45085106,120.6334738,2287.334231,0.552905996,40.58035917,443.0767093,478.2856198,127.4878029,0.111891022,132.2674216,20.18493036,28.7666196,1.343310109,239.9749908,5.087096214,-1.853548527,3.406548738,0.032119779,5.411867944,0.220009993,0.01637479,82.32488422,6.866285148,3.161803914,1.390387579,0.000419866,0.575846766,0,-,0,Y
OR-SN-2,43233,9,OR,44.5,-123.5429,842.6,2.557894737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,239.9749908,5.087096214,-1.853548527,3.406548738,0.03863006,5.127510691,0.205747061,0.011966921,82.27510062,7.171334816,3.147090254,1.429312238,0.000419892,0.59288745,0,-,0,N
OR-SN-3,43233,9,OR,44.505,-123.5428,878.07,3.977678571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,338.6749878,5.223547935,-1.725483894,3.412386894,0.038827779,4.90489293,0.223731958,0.011123634,82.11886337,7.511391231,3.077888524,1.512604337,0.00041976,0.600256473,0,-,0,N
OR-SN-4,43233,9,OR,44.5082,-123.542,919.6,0.821782178,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,338.6749878,5.223547935,-1.725483894,3.412386894,0.038854445,4.835173144,0.227035973,0.009661105,81.95746593,7.543222945,3.123477326,1.646798394,0.000420048,0.617890687,0,-,0,N
OR-SN-5,43233,9,OR,44.4963,-123.5442,788.14,1.385714286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,239.9749908,5.087096214,-1.853548527,3.406548738,0.032131652,5.501442774,0.223661496,0.015120777,82.32045127,6.800989571,3.157722307,1.380190942,0.000420022,0.567869188,0,-,0,N
CA-DE-1,43239,21,CA,37.5332044,-122.0717586,2.28,0.681967213,0.362668,4.370574,7.823,9.04184466,3.016634297,14080.27215,0.225526092,2.657846644,954.0296945,2404.148888,62.68513444,0.03454615,409.8230105,71.38915143,1141.296138,1.766267391,-,-,-,-,42.73671837,2.079931152,31.48359606,1.125081338,0.106630843,0.768665645,3.167859617,0.009235742,3.199135199,15.32314603,0,-,0,Y
CA-DE-2,43239,21,CA,37.5323722,-122.0740002,5.93,0.138043478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.28862215,2.030049943,30.52965124,1.144709783,0.029588282,0.817979603,3.264573803,0.009233223,3.047593067,14.83799891,0,-,0,N
CA-DE-3,43239,21,CA,37.5303536,-122.0724945,17.31,0.050104384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.20726885,2.001390263,29.9822122,1.013505709,0.015540701,0.660059769,3.387662784,0.009240417,2.858228906,14.86489041,0,-,0,N
CA-DE-4,43239,21,CA,37.5293573,-122.0709177,13.73,0.032421479,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.04971898,2.01646246,30.02300211,0.948627219,0.014481256,0.464449565,3.465007828,0.009234424,2.702748081,15.30626808,0,-,0,N
CA-DE-5,43239,21,CA,37.5276652,-122.0690542,10.8,0.094623656,0.232262,2.451293,7.516,3.576646526,2.996133405,2050.514146,0,0.562357848,290.6035594,1521.497098,8.666054996,0.0148922,110.5543761,14.48652964,6.579905942,0.086339304,-,-,-,-,45.309561,2.01783555,29.75425736,0.840135026,0.013435443,0.365695956,3.275309015,0.009236867,2.802759304,15.61177449,0,-,0,Y
NC-CNF-1,43242,30,NC,35.9370325,-79.0672078,149.93,0.488603989,0.134134,4.174091,4.166,6.611359773,282.5688162,397.0147806,0.320226283,73.21140599,49.76311662,128.1458313,22.95657631,0.059324124,37.3118699,6.438384275,32.22163113,1.61314884,147.6499939,10.94225979,-0.06741944,3.141364574,0.775935709,20.34706175,12.78457447,0.159300839,54.24812732,0.487976879,1.058857358,6.302562456,0.396468097,3.439135116,4,"cossartiae subsp. cayugensis, ivanovii",2,Y
NC-CNF-2,43242,30,NC,35.9400383,-79.0693311,156.72,0.394912985,0.166808,3.680643,5.017,4.77,89.09769076,381.0827259,0.073677003,26.87458461,32.46867223,98.70814847,174.0222261,0.034653717,25.95654233,5.665861047,19.85787756,1.898686223,148.9249878,10.71838665,-0.23612909,3.113480568,0.743779272,19.42349234,11.93279745,0.150309331,56.4850289,0.478008863,1.117243377,6.103482516,0.395506675,3.170351275,6,innocua,1,Y
NC-CNF-3,43242,30,NC,35.9403329,-79.0731572,169.04,0.432132964,0.256252,6.95361,4.682,10.17302267,109.9474721,544.6590185,0.137491455,50.78383677,56.44893571,164.5073097,70.70217701,0.037740425,44.76204334,5.295824307,24.19137528,2.016976505,148.9249878,10.71838665,-0.23612909,3.113480568,0.700811565,18.85856444,11.67907403,0.14620343,57.48060235,0.486016282,1.146973253,6.175154646,0.394560477,2.932039527,0,-,0,Y
NC-CNF-4,43242,30,NC,35.9374593,-79.0746338,151.01,0.397350993,0.180976,3.932672,5.331,6.826659308,84.26165623,827.9986852,0.068579561,12.48798036,59.03385079,143.1690304,73.67843413,0.031039684,34.04871925,3.800446494,16.59902525,1.023654511,147.6499939,10.94225979,-0.06741944,3.141364574,0.743545163,18.81414941,11.46814998,0.15034689,57.55976079,0.490307245,1.124661929,6.288321658,0.395395522,2.96536142,0,-,0,Y
NC-CNF-5,43242,30,NC,35.9352151,-79.071391,150.13,0.423435419,0.206089,3.601989,5.36,6.028719087,28.40033342,1435.791934,0.078770121,4.335613166,43.2496103,265.3207984,107.9986024,0.025438643,42.47554873,3.492173485,10.9972811,1.920593945,147.6499939,10.94225979,-0.06741944,3.141364574,0.770227121,19.89553965,12.24302146,0.157656192,55.29218878,0.482835208,1.100654347,6.413940922,0.396554656,3.247381669,0,-,0,Y
OH-WN-1,43245,29,OH,39.651464,-82.139287,302.1,0.306329114,0.162016,3.31511,7.376,4.46374597,9.850205092,5828.353918,0.123240809,2.267732102,184.68407,235.239626,54.20975984,0.037655508,34.80295127,4.503477267,14.91153049,0.884803209,99.8500061,2.784838676,-7.204515934,3.976877689,0.712183118,4.387526717,1.772479329,0.507892383,76.48535951,0.790498066,0.988909932,13.72149273,0.378557241,0.25510097,8,"monocytogenes, seeligeri",2,Y
OH-WN-2,43245,29,OH,39.659439,-82.160267,255.07,0.321336761,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.8500061,2.784838676,-7.204515934,3.976877689,1.807585437,4.256734636,2.014094675,0.511446152,74.87995601,0.997498384,1.468440184,13.08647364,0.609034359,0.368736516,0,-,0,N
OH-WN-3,43245,29,OH,39.657046,-82.101896,291.39,0.380888291,0.290766,5.652099,7.606,7.120216183,4.211437054,7893.340985,0.151974066,3.14955827,215.1441675,288.0248004,59.26406689,0.039472524,38.72846204,7.258386158,18.64620932,1.240765935,104.0750122,2.805161476,-7.248064041,3.96699357,0.668426752,4.253166895,1.182181443,0.398747513,77.0739068,0.777767518,0.794556887,13.8671793,0.812605458,0.171461431,8,monocytogenes,3,Y
OH-WN-4,43245,29,OH,39.657247,-82.147844,265.43,0.318932656,0.184446,4.235681,7.598,5.576662312,3.929986944,12891.18006,0.151541128,5.333219085,133.7085661,257.8953999,52.26437585,0.051684894,42.59329199,7.111230359,19.31869311,1.669447536,99.8500061,2.784838676,-7.204515934,3.976877689,1.136991046,4.439849269,1.949007547,0.510974189,75.50178967,1.053438159,1.397096642,13.15202217,0.537215674,0.321615636,8,"booriae, monocytogenes, seeligeri",5,Y
OH-WN-5,43245,29,OH,39.657311,-82.130454,258.15,0.281094527,0.128993,2.472918,6.001,3.61,11.30988481,1254.160485,0.0462978,2.156367437,41.13243698,103.8031883,52.46542556,0.024096516,25.70687626,6.91245113,10.19237503,4.389356379,99.8500061,2.784838676,-7.204515934,3.976877689,0.74033337,4.661770293,2.112269551,0.54869051,75.52575844,0.822825861,1.215767191,13.59761716,0.562124402,0.21284322,8,monocytogenes,2,Y
IN-TR-1,43248,16,IN,41.1175939,-86.5856924,216.32,0.221584386,0.24363,3.7104,6.124,4.858852989,59.91235718,1698.588581,0.073998407,4.04475035,45.46927934,272.3103107,23.84708096,0.030899966,23.58496254,7.402858393,13.62416498,1.836656601,62.87499619,-0.007096883,-10.3651619,4.138660908,0.444079569,4.306207036,1.985025175,0.051021908,24.53229918,0.026665771,0.77099772,0.665594437,59.6607778,7.557331407,8,monocytogenes,1,Y
IN-TR-2,43248,16,IN,41.1253837,-86.5868736,216.32,0.413014608,0.234309,2.974574,4.086,4.706926606,138.2997576,136.2487705,0.06179345,74.51873438,63.29084145,51.22329819,20.70205538,0.043972867,36.97812599,13.05082285,25.34818219,2.570144632,61.125,-0.114838369,-10.19645119,4.137657642,0.747520336,4.025400157,1.955602204,0.044502755,25.39050118,0.027499344,0.802099187,0.694620834,57.77591183,8.536342167,0,-,0,Y
IN-TR-3,43248,16,IN,41.1290418,-86.5885299,215.88,0.397540984,0.618572,19.693352,7.221,11.67045249,7.034640299,5129.464734,0.158028524,2.679813083,121.1294702,418.8130832,32.3403224,0.040802899,32.40770232,15.00421837,17.58147282,4.138351296,61.125,-0.114838369,-10.19645119,4.137657642,0.971703262,4.038582644,1.940257777,0.044712205,25.23699568,0.027499055,0.830219573,0.76346614,56.91107939,9.235484277,8,seeligeri,2,Y
IN-TR-4,43248,16,IN,41.1339864,-86.5916694,214.37,0.119176598,0.141247,2.323697,5.506,2.920684932,38.22910639,612.267211,0.02091365,7.646673912,38.50508613,154.2148415,23.53618141,0.024613757,19.06560721,5.893345895,9.334727209,1.623220983,61.125,-0.114838369,-10.19645119,4.137657642,1.275838404,4.078107587,2.013343939,0.041975272,24.49571957,0.027493803,0.910653534,0.911283163,56.00172938,10.24385534,6,seeligeri,2,Y
IN-TR-5,43248,16,IN,41.1392191,-86.5970335,219.31,0.095137421,0.123002,2.021027,5.754,2.393093682,19.30490114,869.9755778,0.020482526,3.888523565,41.3812219,121.3052747,21.97555496,0.022060744,17.71529241,5.020551967,8.132557913,4.610935749,61.125,-0.114838369,-10.19645119,4.137657642,1.367782749,4.015043303,2.005843648,0.034608826,25.40182944,0.026848059,1.116291947,1.146915515,56.08307796,8.801758548,6,seeligeri,2,Y
OH-CV-1,43249,17,OH,41.1844365,-81.5761612,219.91,0.31496063,0.156538,2.273514,5.484,3.732264151,31.10957086,1158.339703,0.278530522,47.38769698,64.76835556,156.2539791,17.17529025,0.03106022,42.33925225,5.818291459,13.54002232,1.566665701,65.84999847,0.716451585,-8.177097321,4.340838909,1.039454355,16.16579224,18.45204617,0.134312697,51.96390346,0.094648478,1.065897167,7.864847849,0.396012592,2.823084995,6,"seeligeri, welshimeri",2,Y
OH-CV-2,43249,17,OH,41.1903001,-81.5714177,221.59,0.470097357,0.206904,4.15666,6.087,6.720059453,23.92405423,2258.006353,0.274284809,17.71756535,69.64231615,349.799801,58.86174329,0.033793986,38.13573631,8.604696573,29.67354743,2.912740554,64.84999847,0.379677504,-8.197095871,4.354961872,1.102415745,15.65837494,17.79604994,0.218048726,53.47629271,0.110598343,1.00629802,7.53076082,0.427493027,2.673667731,8,"monocytogenes, seeligeri",4,Y
OH-CV-3,43249,17,OH,41.195041,-81.5666648,218.34,0.268564356,0.115604,2.786251,7.113,3.539230769,8.701653152,2451.857515,0.522291011,12.60155768,53.26343381,171.0800431,43.25052885,0.03220536,38.40040166,8.055524305,116.1475724,6.291046707,64.84999847,0.379677504,-8.197095871,4.354961872,1.053219618,15.50217469,17.4613942,0.184392188,54.40976649,0.112987468,0.954723107,7.455282794,0.550236371,2.315823076,8,"monocytogenes, seeligeri",2,Y
OH-CV-4,43249,17,OH,41.208945,-81.55917,220.11,0.573746313,0.327971,5.359648,6.231,7.964640339,11.27681704,3248.715168,0.162380244,7.893149957,156.8107916,228.6395048,40.17443494,0.03695834,40.65211763,19.93668549,19.15562572,2.677654846,63.07500458,0.461935341,-8.028709412,4.348493576,1.132576743,15.07458176,15.23973609,0.154241969,57.24622474,0.126331517,1.049055242,7.209710319,0.729449094,2.03809252,8,"booriae, monocytogenes, welshimeri",5,Y
OH-CV-5,43249,17,OH,41.2154036,-81.5558424,217.79,0.486600846,0.232517,4.49259,6.492,6.499141475,15.55228522,2844.228664,0.196249591,8.73631727,129.3152039,294.3570062,67.39350954,0.034132463,31.02090488,11.99145347,21.73832337,2.377396027,63.07500458,0.461935341,-8.028709412,4.348493576,1.128161213,14.83106966,14.78741245,0.173369518,58.28133297,0.126354056,1.210648163,6.899938922,0.51318217,2.048530872,8,monocytogenes,2,Y
PA-AN-1,43249,18,PA,41.620032,-79.152584,374.72,0.274213836,0.150414,4.391727,3.783,6.141257485,160.1401785,53.43377259,0.124647401,246.6930128,28.14884397,19.78725434,4.1893228,0.058605103,39.75305096,5.981191169,25.79586397,1.822955847,105.0250092,0.375161171,-10.43580818,4.207057953,0.530128776,3.589177482,0.045541546,0.025813871,88.24986149,3.886981414,0.707677843,0.317321737,0,2.647495845,0,-,0,Y
PA-AN-2,43249,18,PA,41.618187,-79.146944,369.15,0.459537572,0.242366,4.13249,4.126,6.181126187,153.0985632,57.63676978,0.216876873,288.5830587,81.14552185,32.6570087,15.11958756,0.057228195,62.20072982,13.41597661,43.1126598,2.52929252,105.0250092,0.375161171,-10.43580818,4.207057953,0.834898287,3.345678106,0.04700106,0.025808618,88.50551318,4.018380772,0.721592161,0.327118982,0,2.174008834,0,-,0,Y
PA-AN-3,43249,18,PA,41.617392,-79.127457,372.7,0.671568627,0.291796,6.622605,3.83,8.697231808,104.3705447,48.81201332,0.236799569,690.2735562,42.69338294,27.24585197,4.578392938,0.083173011,57.59459157,14.5501703,49.68866348,1.872740359,105.0250092,0.375161171,-10.43580818,4.207057953,0.669262824,3.523706557,0.066548405,0.0335891,87.85523098,4.777629659,0.697603628,0.430990144,0,1.945438705,0,-,0,Y
PA-AN-4,43249,18,PA,41.61391,-79.112002,376.29,0.34073107,0.21252,3.91314,3.743,5.628838226,113.219615,116.5376402,0.060209084,229.921982,23.80777678,25.76657317,2.89999837,0.044156228,42.27064874,9.819866668,33.98633123,1.464029119,104.5,0.190322503,-10.54645157,4.201983929,0.715345719,3.808250405,0.093406351,0.03400411,86.85468281,4.957673279,0.700232781,0.572192614,0,2.264211934,0,-,0,Y
PA-AN-5,43249,18,PA,41.602337,-79.07963,380.7,0.27735369,0.237521,5.168083,4.012,6.481111111,144.0762288,181.1639118,0.173716833,282.3311981,31.64537118,29.34962665,8.491146513,0.050565463,37.13920001,11.39113926,27.22044005,4.613464187,104.5,0.190322503,-10.54645157,4.201983929,0.521735116,3.813745181,0.118156424,0.040504778,85.37084957,5.869205246,0.742937373,0.566857018,0,2.956009293,0,-,0,Y
AL-OM-1,43247,37,AL,33.3367219,-86.7407791,166.79,0.477941176,0.220906,4.761763,5.021,7.237309016,120.5236115,616.5902607,0.062130261,15.42052616,86.34173602,107.1221199,155.7900665,0.044281311,27.15655163,9.331874265,27.14813875,2.938141752,173.8499908,11.0832262,0.089999996,3.182203054,1.195710805,15.2978363,16.30779951,0.198970308,60.36104296,1.267281348,1.719581994,3.07186648,0.00587676,0.574033535,6,"booriae, cossartiae subsp. cossartiae, monocytogenes",5,Y
AL-OM-2,43247,37,AL,33.3348144,-86.7449969,171.75,0.631663974,0.471456,11.252647,4.77,15.72213319,350.8468801,556.5869011,0.165279379,17.21194146,103.2878955,73.22665398,352.8660067,0.085764063,37.99129304,13.38192772,50.16721244,7.491467509,173.8499908,11.0832262,0.089999996,3.182203054,1.211729338,15.61203668,16.6891994,0.192088071,59.60377374,1.230203382,1.750625598,3.143526527,0.007347631,0.559469627,4,"booriae, monocytogenes",2,Y
AL-OM-3,43247,37,AL,33.3411456,-86.7380667,178.5,0.567398119,0.33731,7.706981,4.464,10.8026087,193.6764433,529.7429908,0.341564123,55.96272655,101.9189277,82.25812986,330.7689589,0.060134043,32.55844665,13.91096265,42.00673232,4.201038726,173.8499908,11.0832262,0.089999996,3.182203054,1.206959172,15.66548609,16.96377023,0.207633088,59.35703024,1.264693348,1.701163711,3.052563292,0.005878389,0.574822441,6,monocytogenes,1,Y
AL-OM-4,43247,37,AL,33.3450929,-86.7298528,188.07,0.481638418,0.231603,6.553762,5.416,9.58595092,277.7181666,953.3402907,0.39907718,37.59489675,76.21896389,79.61405298,148.6134633,0.065978664,31.57916657,7.250456467,27.11529569,3.239062552,173.8499908,11.0832262,0.089999996,3.182203054,1.418058628,15.82092497,16.87880174,0.215983175,59.03141306,1.18024625,1.744866989,3.098697384,0.006926574,0.604081221,6,booriae,1,Y
AL-OM-5,43247,37,AL,33.3435544,-86.7345114,168.23,0.61682243,0.406359,7.41416,5.872,10.3792917,121.2031316,2121.30493,0.105801031,4.098409954,164.3998527,313.5545817,163.9772236,0.04824297,33.87346522,9.783720378,28.00478551,2.463554016,173.8499908,11.0832262,0.089999996,3.182203054,1.259328456,15.9222445,17.15890126,0.215590986,58.821282,1.228469766,1.72766681,3.081670568,0.006507615,0.578338039,8,"booriae, cossartiae subsp. cossartiae, monocytogenes",4,Y
AR-BG-1,43254,27,AR,36.136033,-94.122529,377.98,0.177700348,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.30000305,8.558709145,-2.893870831,3.577749014,2.615269631,12.41103632,25.67339466,0.307567633,23.18430124,0.138352949,0.659013516,34.53533144,0.000419888,0.475312711,0,-,0,N
AR-BG-2,43254,27,AR,36.13446,-94.129531,380.94,0.198412698,0.207677,2.904731,6.491,4.004613361,4.77887865,1929.599335,0.013306991,2.122187015,147.5206225,172.5146611,44.64517023,0.01638771,27.10214837,4.617825545,9.756078539,1.189542344,57.34999847,8.551290512,-2.892258167,3.586332321,3.432075389,12.58420645,26.10699074,0.285498962,22.97112052,0.147367847,0.689815874,33.55431513,0.000419851,0.228189244,6,innocua,1,Y
AR-BG-3,43254,27,AR,36.132072,-94.136356,384.47,0.151385928,0.207492,3.078928,6.851,4.177684098,3.449357283,1775.283852,0.00655435,0.807994512,184.5515922,192.4903976,42.11029028,0.016848298,25.27268831,5.316864455,7.164628157,0.920825835,57.34999847,8.551290512,-2.892258167,3.586332321,2.51129379,13.04138817,28.19227992,0.185780741,22.84557317,0.164158802,0.657684815,32.21123165,0.000419843,0.190189098,6,innocua,2,Y
AR-BG-4,43254,27,AR,36.14165,-94.124638,393.4,0.310998736,0.357616,5.639998,6.737,7.547777778,3.961092715,3094.138985,0.019167723,2.575432012,175.4357764,315.4628531,81.12821447,0.022433335,32.17915145,15.76864652,14.86856813,1.808107845,56.30000305,8.558709145,-2.893870831,3.577749014,2.302848387,12.48336517,25.83216137,0.30561911,23.64790831,0.221028106,0.641464285,34.33765034,0.000419806,0.227535106,2,innocua,1,Y
AR-BG-5,43254,27,AR,36.14244,-94.118639,378.22,0.290037831,0.25993,3.915705,6.622,6.005509457,4.553924462,2412.143081,0.019229014,1.967754394,152.2571849,220.1378093,49.20554721,0.02094904,27.47649682,7.4606369,10.22824771,1.317628489,56.30000305,8.558709145,-2.893870831,3.577749014,1.893052999,12.31093081,25.17760489,0.311451292,23.81594992,0.203786526,0.657321729,35.40806625,0.000419746,0.221415844,6,innocua,3,Y
AR-FR-1,43253,27,AR,35.877927,-93.121849,567.76,0.14365881,0.208593,5.173241,7.635,6.232133776,1.882004019,30664.28441,0.081039893,0.922255712,105.4519959,105.5715375,61.60079766,0.067028685,35.12163375,9.852867399,10.77962533,4.437787987,81.20000458,7.495482922,-3.756774426,3.473847866,0.015951474,3.960792956,0.222481084,0.00188899,85.38572133,0.796944033,1.008091175,8.593436808,0,0.014692147,6,innocua,1,Y
AR-FR-2,43253,27,AR,35.87791,-93.123713,549.29,0.062370062,0.059036,1.020753,7.111,1.589272291,2.793607315,3661.986194,0.050845848,1.612247437,43.95344544,51.08612582,14.02843152,0.037359297,34.47689546,3.088358217,4.29749729,1.526429567,81.20000458,7.495482922,-3.756774426,3.473847866,0.015939932,3.747352084,0.222110363,0.001887623,85.81996267,0.792382391,1.015331697,8.370351727,0,0.014681516,0,-,0,Y
AR-FR-3,43253,27,AR,35.87938,-93.127045,570.99,0.06964657,0.03533,0.822466,7.377,0.887764471,3.024791569,2247.628687,0.004068853,1.295083372,77.66995675,41.47290217,10.16726279,0.011523468,18.58266145,1.923498478,3.1705872,1.412397029,80.67500305,6.989676952,-4.108064175,3.469506025,0.016579432,3.623550349,0.224766734,0.001888796,86.05900599,0.822885493,1.027714935,8.208917636,0,0.014690636,4,monocytogenes,2,Y
AR-FR-4,43253,27,AR,35.880789,-93.120574,611.77,0.067021277,0.113328,1.422533,6.532,2.600188679,2.29080814,2160.28511,0.05943979,1.047118345,59.56066726,98.38938311,13.91820916,0.038673745,36.99868661,2.847324369,4.923618921,2.072230881,81.20000458,7.495482922,-3.756774426,3.473847866,0.015311591,3.896485256,0.233449324,0.00188773,84.94388197,0.845073968,1.059855735,8.989372078,0,0.014682347,0,-,0,Y
AR-FR-5,43253,27,AR,35.880447,-93.118033,591.67,0.053481332,0.087697,1.07336,6.994,1.786,2.404500151,1576.01278,0.036050844,0.970921207,56.33895161,72.98520099,14.55768915,0.031493414,26.92397729,2.321146325,3.914141033,2.148246854,81.20000458,7.495482922,-3.756774426,3.473847866,0.015322968,4.081786868,0.232573272,0.000629711,84.49903339,0.825341251,1.069039418,9.261579861,0,0.014693257,0,-,0,Y
